,category,source,freq,ticker,cut,fields,sourceticker
1296,fx-forwards,bloomberg,daily,XPTUSD6M,LDN,close,XPTUSD6M CMPL Curncy
1297,fx-forwards,bloomberg,daily,XPTUSD9M,LDN,close,XPTUSD9M CMPL Curncy
1298,fx-forwards,bloomberg,daily,XPTUSD12M,LDN,close,XPTUSD12M CMPL Curncy
1299,fx-forwards,bloomberg,daily,XPTUSD2Y,LDN,close,XPTUSD2Y CMPL Curncy
1300,fx-forwards,bloomberg,daily,XPTUSD3Y,LDN,close,XPTUSD3Y CMPL Curncy
1301,fx-forwards,bloomberg,daily,XPTUSD5Y,LDN,close,XPTUSD5Y CMPL Curncy
1302,fx-forwards,bloomberg,daily,EURUSDON,TOK,close,EURUSDON CMPT Curncy
1303,fx-forwards,bloomberg,daily,EURUSD1W,TOK,close,EURUSD1W CMPT Curncy
1304,fx-forwards,bloomberg,daily,EURUSD2W,TOK,close,EURUSD2W CMPT Curncy
1305,fx-forwards,bloomberg,daily,EURUSD3W,TOK,close,EURUSD3W CMPT Curncy
1306,fx-forwards,bloomberg,daily,EURUSD1M,TOK,close,EURUSD1M CMPT Curncy
1307,fx-forwards,bloomberg,daily,EURUSD2M,TOK,close,EURUSD2M CMPT Curncy
1308,fx-forwards,bloomberg,daily,EURUSD3M,TOK,close,EURUSD3M CMPT Curncy
1309,fx-forwards,bloomberg,daily,EURUSD4M,TOK,close,EURUSD4M CMPT Curncy
1310,fx-forwards,bloomberg,daily,EURUSD6M,TOK,close,EURUSD6M CMPT Curncy
1311,fx-forwards,bloomberg,daily,EURUSD9M,TOK,close,EURUSD9M CMPT Curncy
1312,fx-forwards,bloomberg,daily,EURUSD12M,TOK,close,EURUSD12M CMPT Curncy
1313,fx-forwards,bloomberg,daily,EURUSD2Y,TOK,close,EURUSD2Y CMPT Curncy
1314,fx-forwards,bloomberg,daily,EURUSD3Y,TOK,close,EURUSD3Y CMPT Curncy
1315,fx-forwards,bloomberg,daily,EURUSD5Y,TOK,close,EURUSD5Y CMPT Curncy
1316,fx-forwards,bloomberg,daily,GBPUSDON,TOK,close,GBPUSDON CMPT Curncy
1317,fx-forwards,bloomberg,daily,GBPUSD1W,TOK,close,GBPUSD1W CMPT Curncy
1318,fx-forwards,bloomberg,daily,GBPUSD2W,TOK,close,GBPUSD2W CMPT Curncy
1319,fx-forwards,bloomberg,daily,GBPUSD3W,TOK,close,GBPUSD3W CMPT Curncy
1320,fx-forwards,bloomberg,daily,GBPUSD1M,TOK,close,GBPUSD1M CMPT Curncy
1321,fx-forwards,bloomberg,daily,GBPUSD2M,TOK,close,GBPUSD2M CMPT Curncy
1322,fx-forwards,bloomberg,daily,GBPUSD3M,TOK,close,GBPUSD3M CMPT Curncy
1323,fx-forwards,bloomberg,daily,GBPUSD4M,TOK,close,GBPUSD4M CMPT Curncy
1324,fx-forwards,bloomberg,daily,GBPUSD6M,TOK,close,GBPUSD6M CMPT Curncy
1325,fx-forwards,bloomberg,daily,GBPUSD9M,TOK,close,GBPUSD9M CMPT Curncy
1326,fx-forwards,bloomberg,daily,GBPUSD12M,TOK,close,GBPUSD12M CMPT Curncy
1327,fx-forwards,bloomberg,daily,GBPUSD2Y,TOK,close,GBPUSD2Y CMPT Curncy
1328,fx-forwards,bloomberg,daily,GBPUSD3Y,TOK,close,GBPUSD3Y CMPT Curncy
1329,fx-forwards,bloomberg,daily,GBPUSD5Y,TOK,close,GBPUSD5Y CMPT Curncy
1330,fx-forwards,bloomberg,daily,AUDUSDON,TOK,close,AUDUSDON CMPT Curncy
1331,fx-forwards,bloomberg,daily,AUDUSD1W,TOK,close,AUDUSD1W CMPT Curncy
1332,fx-forwards,bloomberg,daily,AUDUSD2W,TOK,close,AUDUSD2W CMPT Curncy
1333,fx-forwards,bloomberg,daily,AUDUSD3W,TOK,close,AUDUSD3W CMPT Curncy
1334,fx-forwards,bloomberg,daily,AUDUSD1M,TOK,close,AUDUSD1M CMPT Curncy
1335,fx-forwards,bloomberg,daily,AUDUSD2M,TOK,close,AUDUSD2M CMPT Curncy
1336,fx-forwards,bloomberg,daily,AUDUSD3M,TOK,close,AUDUSD3M CMPT Curncy
1337,fx-forwards,bloomberg,daily,AUDUSD4M,TOK,close,AUDUSD4M CMPT Curncy
1338,fx-forwards,bloomberg,daily,AUDUSD6M,TOK,close,AUDUSD6M CMPT Curncy
1339,fx-forwards,bloomberg,daily,AUDUSD9M,TOK,close,AUDUSD9M CMPT Curncy
1340,fx-forwards,bloomberg,daily,AUDUSD12M,TOK,close,AUDUSD12M CMPT Curncy
1341,fx-forwards,bloomberg,daily,AUDUSD2Y,TOK,close,AUDUSD2Y CMPT Curncy
1342,fx-forwards,bloomberg,daily,AUDUSD3Y,TOK,close,AUDUSD3Y CMPT Curncy
1343,fx-forwards,bloomberg,daily,AUDUSD5Y,TOK,close,AUDUSD5Y CMPT Curncy
1344,fx-forwards,bloomberg,daily,NZDUSDON,TOK,close,NZDUSDON CMPT Curncy
1345,fx-forwards,bloomberg,daily,NZDUSD1W,TOK,close,NZDUSD1W CMPT Curncy
1346,fx-forwards,bloomberg,daily,NZDUSD2W,TOK,close,NZDUSD2W CMPT Curncy
1347,fx-forwards,bloomberg,daily,NZDUSD3W,TOK,close,NZDUSD3W CMPT Curncy
1348,fx-forwards,bloomberg,daily,NZDUSD1M,TOK,close,NZDUSD1M CMPT Curncy
1349,fx-forwards,bloomberg,daily,NZDUSD2M,TOK,close,NZDUSD2M CMPT Curncy
1350,fx-forwards,bloomberg,daily,NZDUSD3M,TOK,close,NZDUSD3M CMPT Curncy
1351,fx-forwards,bloomberg,daily,NZDUSD4M,TOK,close,NZDUSD4M CMPT Curncy
1352,fx-forwards,bloomberg,daily,NZDUSD6M,TOK,close,NZDUSD6M CMPT Curncy
1353,fx-forwards,bloomberg,daily,NZDUSD9M,TOK,close,NZDUSD9M CMPT Curncy
1354,fx-forwards,bloomberg,daily,NZDUSD12M,TOK,close,NZDUSD12M CMPT Curncy
1355,fx-forwards,bloomberg,daily,NZDUSD2Y,TOK,close,NZDUSD2Y CMPT Curncy
1356,fx-forwards,bloomberg,daily,NZDUSD3Y,TOK,close,NZDUSD3Y CMPT Curncy
1357,fx-forwards,bloomberg,daily,NZDUSD5Y,TOK,close,NZDUSD5Y CMPT Curncy
1358,fx-forwards,bloomberg,daily,USDCADON,TOK,close,USDCADON CMPT Curncy
1359,fx-forwards,bloomberg,daily,USDCAD1W,TOK,close,USDCAD1W CMPT Curncy
1360,fx-forwards,bloomberg,daily,USDCAD2W,TOK,close,USDCAD2W CMPT Curncy
1361,fx-forwards,bloomberg,daily,USDCAD3W,TOK,close,USDCAD3W CMPT Curncy
1362,fx-forwards,bloomberg,daily,USDCAD1M,TOK,close,USDCAD1M CMPT Curncy
1363,fx-forwards,bloomberg,daily,USDCAD2M,TOK,close,USDCAD2M CMPT Curncy
1364,fx-forwards,bloomberg,daily,USDCAD3M,TOK,close,USDCAD3M CMPT Curncy
1365,fx-forwards,bloomberg,daily,USDCAD4M,TOK,close,USDCAD4M CMPT Curncy
1366,fx-forwards,bloomberg,daily,USDCAD6M,TOK,close,USDCAD6M CMPT Curncy
1367,fx-forwards,bloomberg,daily,USDCAD9M,TOK,close,USDCAD9M CMPT Curncy
1368,fx-forwards,bloomberg,daily,USDCAD12M,TOK,close,USDCAD12M CMPT Curncy
1369,fx-forwards,bloomberg,daily,USDCAD2Y,TOK,close,USDCAD2Y CMPT Curncy
1370,fx-forwards,bloomberg,daily,USDCAD3Y,TOK,close,USDCAD3Y CMPT Curncy
1371,fx-forwards,bloomberg,daily,USDCAD5Y,TOK,close,USDCAD5Y CMPT Curncy
1372,fx-forwards,bloomberg,daily,USDCHFON,TOK,close,USDCHFON CMPT Curncy
1373,fx-forwards,bloomberg,daily,USDCHF1W,TOK,close,USDCHF1W CMPT Curncy
1374,fx-forwards,bloomberg,daily,USDCHF2W,TOK,close,USDCHF2W CMPT Curncy
1375,fx-forwards,bloomberg,daily,USDCHF3W,TOK,close,USDCHF3W CMPT Curncy
1376,fx-forwards,bloomberg,daily,USDCHF1M,TOK,close,USDCHF1M CMPT Curncy
1377,fx-forwards,bloomberg,daily,USDCHF2M,TOK,close,USDCHF2M CMPT Curncy
1378,fx-forwards,bloomberg,daily,USDCHF3M,TOK,close,USDCHF3M CMPT Curncy
1379,fx-forwards,bloomberg,daily,USDCHF4M,TOK,close,USDCHF4M CMPT Curncy
1380,fx-forwards,bloomberg,daily,USDCHF6M,TOK,close,USDCHF6M CMPT Curncy
1381,fx-forwards,bloomberg,daily,USDCHF9M,TOK,close,USDCHF9M CMPT Curncy
1382,fx-forwards,bloomberg,daily,USDCHF12M,TOK,close,USDCHF12M CMPT Curncy
1383,fx-forwards,bloomberg,daily,USDCHF2Y,TOK,close,USDCHF2Y CMPT Curncy
1384,fx-forwards,bloomberg,daily,USDCHF3Y,TOK,close,USDCHF3Y CMPT Curncy
1385,fx-forwards,bloomberg,daily,USDCHF5Y,TOK,close,USDCHF5Y CMPT Curncy
1386,fx-forwards,bloomberg,daily,EURNOKON,TOK,close,EURNOKON CMPT Curncy
1387,fx-forwards,bloomberg,daily,EURNOK1W,TOK,close,EURNOK1W CMPT Curncy
1388,fx-forwards,bloomberg,daily,EURNOK2W,TOK,close,EURNOK2W CMPT Curncy
1389,fx-forwards,bloomberg,daily,EURNOK3W,TOK,close,EURNOK3W CMPT Curncy
1390,fx-forwards,bloomberg,daily,EURNOK1M,TOK,close,EURNOK1M CMPT Curncy
1391,fx-forwards,bloomberg,daily,EURNOK2M,TOK,close,EURNOK2M CMPT Curncy
1392,fx-forwards,bloomberg,daily,EURNOK3M,TOK,close,EURNOK3M CMPT Curncy
1393,fx-forwards,bloomberg,daily,EURNOK4M,TOK,close,EURNOK4M CMPT Curncy
1394,fx-forwards,bloomberg,daily,EURNOK6M,TOK,close,EURNOK6M CMPT Curncy
1395,fx-forwards,bloomberg,daily,EURNOK9M,TOK,close,EURNOK9M CMPT Curncy
1396,fx-forwards,bloomberg,daily,EURNOK12M,TOK,close,EURNOK12M CMPT Curncy
1397,fx-forwards,bloomberg,daily,EURNOK2Y,TOK,close,EURNOK2Y CMPT Curncy
1398,fx-forwards,bloomberg,daily,EURNOK3Y,TOK,close,EURNOK3Y CMPT Curncy
1399,fx-forwards,bloomberg,daily,EURNOK5Y,TOK,close,EURNOK5Y CMPT Curncy
1400,fx-forwards,bloomberg,daily,EURSEKON,TOK,close,EURSEKON CMPT Curncy
1401,fx-forwards,bloomberg,daily,EURSEK1W,TOK,close,EURSEK1W CMPT Curncy
1402,fx-forwards,bloomberg,daily,EURSEK2W,TOK,close,EURSEK2W CMPT Curncy
1403,fx-forwards,bloomberg,daily,EURSEK3W,TOK,close,EURSEK3W CMPT Curncy
1404,fx-forwards,bloomberg,daily,EURSEK1M,TOK,close,EURSEK1M CMPT Curncy
1405,fx-forwards,bloomberg,daily,EURSEK2M,TOK,close,EURSEK2M CMPT Curncy
1406,fx-forwards,bloomberg,daily,EURSEK3M,TOK,close,EURSEK3M CMPT Curncy
1407,fx-forwards,bloomberg,daily,EURSEK4M,TOK,close,EURSEK4M CMPT Curncy
1408,fx-forwards,bloomberg,daily,EURSEK6M,TOK,close,EURSEK6M CMPT Curncy
1409,fx-forwards,bloomberg,daily,EURSEK9M,TOK,close,EURSEK9M CMPT Curncy
1410,fx-forwards,bloomberg,daily,EURSEK12M,TOK,close,EURSEK12M CMPT Curncy
1411,fx-forwards,bloomberg,daily,EURSEK2Y,TOK,close,EURSEK2Y CMPT Curncy
1412,fx-forwards,bloomberg,daily,EURSEK3Y,TOK,close,EURSEK3Y CMPT Curncy
1413,fx-forwards,bloomberg,daily,EURSEK5Y,TOK,close,EURSEK5Y CMPT Curncy
1414,fx-forwards,bloomberg,daily,USDJPYON,TOK,close,USDJPYON CMPT Curncy
1415,fx-forwards,bloomberg,daily,USDJPY1W,TOK,close,USDJPY1W CMPT Curncy
1416,fx-forwards,bloomberg,daily,USDJPY2W,TOK,close,USDJPY2W CMPT Curncy
1417,fx-forwards,bloomberg,daily,USDJPY3W,TOK,close,USDJPY3W CMPT Curncy
1418,fx-forwards,bloomberg,daily,USDJPY1M,TOK,close,USDJPY1M CMPT Curncy
1419,fx-forwards,bloomberg,daily,USDJPY2M,TOK,close,USDJPY2M CMPT Curncy
1420,fx-forwards,bloomberg,daily,USDJPY3M,TOK,close,USDJPY3M CMPT Curncy
1421,fx-forwards,bloomberg,daily,USDJPY4M,TOK,close,USDJPY4M CMPT Curncy
1422,fx-forwards,bloomberg,daily,USDJPY6M,TOK,close,USDJPY6M CMPT Curncy
1423,fx-forwards,bloomberg,daily,USDJPY9M,TOK,close,USDJPY9M CMPT Curncy
1424,fx-forwards,bloomberg,daily,USDJPY12M,TOK,close,USDJPY12M CMPT Curncy
1425,fx-forwards,bloomberg,daily,USDJPY2Y,TOK,close,USDJPY2Y CMPT Curncy
1426,fx-forwards,bloomberg,daily,USDJPY3Y,TOK,close,USDJPY3Y CMPT Curncy
1427,fx-forwards,bloomberg,daily,USDJPY5Y,TOK,close,USDJPY5Y CMPT Curncy
1428,fx-forwards,bloomberg,daily,USDNOKON,TOK,close,USDNOKON CMPT Curncy
1429,fx-forwards,bloomberg,daily,USDNOK1W,TOK,close,USDNOK1W CMPT Curncy
1430,fx-forwards,bloomberg,daily,USDNOK2W,TOK,close,USDNOK2W CMPT Curncy
1431,fx-forwards,bloomberg,daily,USDNOK3W,TOK,close,USDNOK3W CMPT Curncy
1432,fx-forwards,bloomberg,daily,USDNOK1M,TOK,close,USDNOK1M CMPT Curncy
1433,fx-forwards,bloomberg,daily,USDNOK2M,TOK,close,USDNOK2M CMPT Curncy
1434,fx-forwards,bloomberg,daily,USDNOK3M,TOK,close,USDNOK3M CMPT Curncy
1435,fx-forwards,bloomberg,daily,USDNOK4M,TOK,close,USDNOK4M CMPT Curncy
1436,fx-forwards,bloomberg,daily,USDNOK6M,TOK,close,USDNOK6M CMPT Curncy
1437,fx-forwards,bloomberg,daily,USDNOK9M,TOK,close,USDNOK9M CMPT Curncy
1438,fx-forwards,bloomberg,daily,USDNOK12M,TOK,close,USDNOK12M CMPT Curncy
1439,fx-forwards,bloomberg,daily,USDNOK2Y,TOK,close,USDNOK2Y CMPT Curncy
1440,fx-forwards,bloomberg,daily,USDNOK3Y,TOK,close,USDNOK3Y CMPT Curncy
1441,fx-forwards,bloomberg,daily,USDNOK5Y,TOK,close,USDNOK5Y CMPT Curncy
1442,fx-forwards,bloomberg,daily,USDSEKON,TOK,close,USDSEKON CMPT Curncy
1443,fx-forwards,bloomberg,daily,USDSEK1W,TOK,close,USDSEK1W CMPT Curncy
1444,fx-forwards,bloomberg,daily,USDSEK2W,TOK,close,USDSEK2W CMPT Curncy
1445,fx-forwards,bloomberg,daily,USDSEK3W,TOK,close,USDSEK3W CMPT Curncy
1446,fx-forwards,bloomberg,daily,USDSEK1M,TOK,close,USDSEK1M CMPT Curncy
1447,fx-forwards,bloomberg,daily,USDSEK2M,TOK,close,USDSEK2M CMPT Curncy
1448,fx-forwards,bloomberg,daily,USDSEK3M,TOK,close,USDSEK3M CMPT Curncy
1449,fx-forwards,bloomberg,daily,USDSEK4M,TOK,close,USDSEK4M CMPT Curncy
1450,fx-forwards,bloomberg,daily,USDSEK6M,TOK,close,USDSEK6M CMPT Curncy
1451,fx-forwards,bloomberg,daily,USDSEK9M,TOK,close,USDSEK9M CMPT Curncy
1452,fx-forwards,bloomberg,daily,USDSEK12M,TOK,close,USDSEK12M CMPT Curncy
1453,fx-forwards,bloomberg,daily,USDSEK2Y,TOK,close,USDSEK2Y CMPT Curncy
1454,fx-forwards,bloomberg,daily,USDSEK3Y,TOK,close,USDSEK3Y CMPT Curncy
1455,fx-forwards,bloomberg,daily,USDSEK5Y,TOK,close,USDSEK5Y CMPT Curncy
1456,fx-forwards,bloomberg,daily,EURJPYON,TOK,close,EURJPYON CMPT Curncy
1457,fx-forwards,bloomberg,daily,EURJPY1W,TOK,close,EURJPY1W CMPT Curncy
1458,fx-forwards,bloomberg,daily,EURJPY2W,TOK,close,EURJPY2W CMPT Curncy
1459,fx-forwards,bloomberg,daily,EURJPY3W,TOK,close,EURJPY3W CMPT Curncy
1460,fx-forwards,bloomberg,daily,EURJPY1M,TOK,close,EURJPY1M CMPT Curncy
1461,fx-forwards,bloomberg,daily,EURJPY2M,TOK,close,EURJPY2M CMPT Curncy
1462,fx-forwards,bloomberg,daily,EURJPY3M,TOK,close,EURJPY3M CMPT Curncy
1463,fx-forwards,bloomberg,daily,EURJPY4M,TOK,close,EURJPY4M CMPT Curncy
1464,fx-forwards,bloomberg,daily,EURJPY6M,TOK,close,EURJPY6M CMPT Curncy
1465,fx-forwards,bloomberg,daily,EURJPY9M,TOK,close,EURJPY9M CMPT Curncy
1466,fx-forwards,bloomberg,daily,EURJPY12M,TOK,close,EURJPY12M CMPT Curncy
1467,fx-forwards,bloomberg,daily,EURJPY2Y,TOK,close,EURJPY2Y CMPT Curncy
1468,fx-forwards,bloomberg,daily,EURJPY3Y,TOK,close,EURJPY3Y CMPT Curncy
1469,fx-forwards,bloomberg,daily,EURJPY5Y,TOK,close,EURJPY5Y CMPT Curncy
1470,fx-forwards,bloomberg,daily,AUDJPYON,TOK,close,AUDJPYON CMPT Curncy
1471,fx-forwards,bloomberg,daily,AUDJPY1W,TOK,close,AUDJPY1W CMPT Curncy
1472,fx-forwards,bloomberg,daily,AUDJPY2W,TOK,close,AUDJPY2W CMPT Curncy
1473,fx-forwards,bloomberg,daily,AUDJPY3W,TOK,close,AUDJPY3W CMPT Curncy
1474,fx-forwards,bloomberg,daily,AUDJPY1M,TOK,close,AUDJPY1M CMPT Curncy
1475,fx-forwards,bloomberg,daily,AUDJPY2M,TOK,close,AUDJPY2M CMPT Curncy
1476,fx-forwards,bloomberg,daily,AUDJPY3M,TOK,close,AUDJPY3M CMPT Curncy
1477,fx-forwards,bloomberg,daily,AUDJPY4M,TOK,close,AUDJPY4M CMPT Curncy
1478,fx-forwards,bloomberg,daily,AUDJPY6M,TOK,close,AUDJPY6M CMPT Curncy
1479,fx-forwards,bloomberg,daily,AUDJPY9M,TOK,close,AUDJPY9M CMPT Curncy
1480,fx-forwards,bloomberg,daily,AUDJPY12M,TOK,close,AUDJPY12M CMPT Curncy
1481,fx-forwards,bloomberg,daily,AUDJPY2Y,TOK,close,AUDJPY2Y CMPT Curncy
1482,fx-forwards,bloomberg,daily,AUDJPY3Y,TOK,close,AUDJPY3Y CMPT Curncy
1483,fx-forwards,bloomberg,daily,AUDJPY5Y,TOK,close,AUDJPY5Y CMPT Curncy
1484,fx-forwards,bloomberg,daily,NZDJPYON,TOK,close,NZDJPYON CMPT Curncy
1485,fx-forwards,bloomberg,daily,NZDJPY1W,TOK,close,NZDJPY1W CMPT Curncy
1486,fx-forwards,bloomberg,daily,NZDJPY2W,TOK,close,NZDJPY2W CMPT Curncy
1487,fx-forwards,bloomberg,daily,NZDJPY3W,TOK,close,NZDJPY3W CMPT Curncy
1488,fx-forwards,bloomberg,daily,NZDJPY1M,TOK,close,NZDJPY1M CMPT Curncy
1489,fx-forwards,bloomberg,daily,NZDJPY2M,TOK,close,NZDJPY2M CMPT Curncy
1490,fx-forwards,bloomberg,daily,NZDJPY3M,TOK,close,NZDJPY3M CMPT Curncy
1491,fx-forwards,bloomberg,daily,NZDJPY4M,TOK,close,NZDJPY4M CMPT Curncy
1492,fx-forwards,bloomberg,daily,NZDJPY6M,TOK,close,NZDJPY6M CMPT Curncy
1493,fx-forwards,bloomberg,daily,NZDJPY9M,TOK,close,NZDJPY9M CMPT Curncy
1494,fx-forwards,bloomberg,daily,NZDJPY12M,TOK,close,NZDJPY12M CMPT Curncy
1495,fx-forwards,bloomberg,daily,NZDJPY2Y,TOK,close,NZDJPY2Y CMPT Curncy
1496,fx-forwards,bloomberg,daily,NZDJPY3Y,TOK,close,NZDJPY3Y CMPT Curncy
1497,fx-forwards,bloomberg,daily,NZDJPY5Y,TOK,close,NZDJPY5Y CMPT Curncy
1498,fx-forwards,bloomberg,daily,EURGBPON,TOK,close,EURGBPON CMPT Curncy
1499,fx-forwards,bloomberg,daily,EURGBP1W,TOK,close,EURGBP1W CMPT Curncy
1500,fx-forwards,bloomberg,daily,EURGBP2W,TOK,close,EURGBP2W CMPT Curncy
1501,fx-forwards,bloomberg,daily,EURGBP3W,TOK,close,EURGBP3W CMPT Curncy
1502,fx-forwards,bloomberg,daily,EURGBP1M,TOK,close,EURGBP1M CMPT Curncy
1503,fx-forwards,bloomberg,daily,EURGBP2M,TOK,close,EURGBP2M CMPT Curncy
1504,fx-forwards,bloomberg,daily,EURGBP3M,TOK,close,EURGBP3M CMPT Curncy
1505,fx-forwards,bloomberg,daily,EURGBP4M,TOK,close,EURGBP4M CMPT Curncy
1506,fx-forwards,bloomberg,daily,EURGBP6M,TOK,close,EURGBP6M CMPT Curncy
1507,fx-forwards,bloomberg,daily,EURGBP9M,TOK,close,EURGBP9M CMPT Curncy
1508,fx-forwards,bloomberg,daily,EURGBP12M,TOK,close,EURGBP12M CMPT Curncy
1509,fx-forwards,bloomberg,daily,EURGBP2Y,TOK,close,EURGBP2Y CMPT Curncy
1510,fx-forwards,bloomberg,daily,EURGBP3Y,TOK,close,EURGBP3Y CMPT Curncy
1511,fx-forwards,bloomberg,daily,EURGBP5Y,TOK,close,EURGBP5Y CMPT Curncy
1512,fx-forwards,bloomberg,daily,EURCHFON,TOK,close,EURCHFON CMPT Curncy
1513,fx-forwards,bloomberg,daily,EURCHF1W,TOK,close,EURCHF1W CMPT Curncy
1514,fx-forwards,bloomberg,daily,EURCHF2W,TOK,close,EURCHF2W CMPT Curncy
1515,fx-forwards,bloomberg,daily,EURCHF3W,TOK,close,EURCHF3W CMPT Curncy
1516,fx-forwards,bloomberg,daily,EURCHF1M,TOK,close,EURCHF1M CMPT Curncy
1517,fx-forwards,bloomberg,daily,EURCHF2M,TOK,close,EURCHF2M CMPT Curncy
1518,fx-forwards,bloomberg,daily,EURCHF3M,TOK,close,EURCHF3M CMPT Curncy
1519,fx-forwards,bloomberg,daily,EURCHF4M,TOK,close,EURCHF4M CMPT Curncy
1520,fx-forwards,bloomberg,daily,EURCHF6M,TOK,close,EURCHF6M CMPT Curncy
1521,fx-forwards,bloomberg,daily,EURCHF9M,TOK,close,EURCHF9M CMPT Curncy
1522,fx-forwards,bloomberg,daily,EURCHF12M,TOK,close,EURCHF12M CMPT Curncy
1523,fx-forwards,bloomberg,daily,EURCHF2Y,TOK,close,EURCHF2Y CMPT Curncy
1524,fx-forwards,bloomberg,daily,EURCHF3Y,TOK,close,EURCHF3Y CMPT Curncy
1525,fx-forwards,bloomberg,daily,EURCHF5Y,TOK,close,EURCHF5Y CMPT Curncy
1526,fx-forwards,bloomberg,daily,USDTRYON,TOK,close,USDTRYON CMPT Curncy
1527,fx-forwards,bloomberg,daily,USDTRY1W,TOK,close,USDTRY1W CMPT Curncy
1528,fx-forwards,bloomberg,daily,USDTRY2W,TOK,close,USDTRY2W CMPT Curncy
1529,fx-forwards,bloomberg,daily,USDTRY3W,TOK,close,USDTRY3W CMPT Curncy
1530,fx-forwards,bloomberg,daily,USDTRY1M,TOK,close,USDTRY1M CMPT Curncy
1531,fx-forwards,bloomberg,daily,USDTRY2M,TOK,close,USDTRY2M CMPT Curncy
1532,fx-forwards,bloomberg,daily,USDTRY3M,TOK,close,USDTRY3M CMPT Curncy
1533,fx-forwards,bloomberg,daily,USDTRY4M,TOK,close,USDTRY4M CMPT Curncy
1534,fx-forwards,bloomberg,daily,USDTRY6M,TOK,close,USDTRY6M CMPT Curncy
1535,fx-forwards,bloomberg,daily,USDTRY9M,TOK,close,USDTRY9M CMPT Curncy
1536,fx-forwards,bloomberg,daily,USDTRY12M,TOK,close,USDTRY12M CMPT Curncy
1537,fx-forwards,bloomberg,daily,USDTRY2Y,TOK,close,USDTRY2Y CMPT Curncy
1538,fx-forwards,bloomberg,daily,USDTRY3Y,TOK,close,USDTRY3Y CMPT Curncy
1539,fx-forwards,bloomberg,daily,USDTRY5Y,TOK,close,USDTRY5Y CMPT Curncy
1540,fx-forwards,bloomberg,daily,USDZARON,TOK,close,USDZARON CMPT Curncy
1541,fx-forwards,bloomberg,daily,USDZAR1W,TOK,close,USDZAR1W CMPT Curncy
1542,fx-forwards,bloomberg,daily,USDZAR2W,TOK,close,USDZAR2W CMPT Curncy
1543,fx-forwards,bloomberg,daily,USDZAR3W,TOK,close,USDZAR3W CMPT Curncy
1544,fx-forwards,bloomberg,daily,USDZAR1M,TOK,close,USDZAR1M CMPT Curncy
1545,fx-forwards,bloomberg,daily,USDZAR2M,TOK,close,USDZAR2M CMPT Curncy
1546,fx-forwards,bloomberg,daily,USDZAR3M,TOK,close,USDZAR3M CMPT Curncy
1547,fx-forwards,bloomberg,daily,USDZAR4M,TOK,close,USDZAR4M CMPT Curncy
1548,fx-forwards,bloomberg,daily,USDZAR6M,TOK,close,USDZAR6M CMPT Curncy
1549,fx-forwards,bloomberg,daily,USDZAR9M,TOK,close,USDZAR9M CMPT Curncy
1550,fx-forwards,bloomberg,daily,USDZAR12M,TOK,close,USDZAR12M CMPT Curncy
1551,fx-forwards,bloomberg,daily,USDZAR2Y,TOK,close,USDZAR2Y CMPT Curncy
1552,fx-forwards,bloomberg,daily,USDZAR3Y,TOK,close,USDZAR3Y CMPT Curncy
1553,fx-forwards,bloomberg,daily,USDZAR5Y,TOK,close,USDZAR5Y CMPT Curncy
1554,fx-forwards,bloomberg,daily,USDMXNON,TOK,close,USDMXNON CMPT Curncy
1555,fx-forwards,bloomberg,daily,USDMXN1W,TOK,close,USDMXN1W CMPT Curncy
1556,fx-forwards,bloomberg,daily,USDMXN2W,TOK,close,USDMXN2W CMPT Curncy
1557,fx-forwards,bloomberg,daily,USDMXN3W,TOK,close,USDMXN3W CMPT Curncy
1558,fx-forwards,bloomberg,daily,USDMXN1M,TOK,close,USDMXN1M CMPT Curncy
1559,fx-forwards,bloomberg,daily,USDMXN2M,TOK,close,USDMXN2M CMPT Curncy
1560,fx-forwards,bloomberg,daily,USDMXN3M,TOK,close,USDMXN3M CMPT Curncy
1561,fx-forwards,bloomberg,daily,USDMXN4M,TOK,close,USDMXN4M CMPT Curncy
1562,fx-forwards,bloomberg,daily,USDMXN6M,TOK,close,USDMXN6M CMPT Curncy
1563,fx-forwards,bloomberg,daily,USDMXN9M,TOK,close,USDMXN9M CMPT Curncy
1564,fx-forwards,bloomberg,daily,USDMXN12M,TOK,close,USDMXN12M CMPT Curncy
1565,fx-forwards,bloomberg,daily,USDMXN2Y,TOK,close,USDMXN2Y CMPT Curncy
1566,fx-forwards,bloomberg,daily,USDMXN3Y,TOK,close,USDMXN3Y CMPT Curncy
1567,fx-forwards,bloomberg,daily,USDMXN5Y,TOK,close,USDMXN5Y CMPT Curncy
1568,fx-forwards,bloomberg,daily,EURPLNON,TOK,close,EURPLNON CMPT Curncy
1569,fx-forwards,bloomberg,daily,EURPLN1W,TOK,close,EURPLN1W CMPT Curncy
1570,fx-forwards,bloomberg,daily,EURPLN2W,TOK,close,EURPLN2W CMPT Curncy
1571,fx-forwards,bloomberg,daily,EURPLN3W,TOK,close,EURPLN3W CMPT Curncy
1572,fx-forwards,bloomberg,daily,EURPLN1M,TOK,close,EURPLN1M CMPT Curncy
1573,fx-forwards,bloomberg,daily,EURPLN2M,TOK,close,EURPLN2M CMPT Curncy
1574,fx-forwards,bloomberg,daily,EURPLN3M,TOK,close,EURPLN3M CMPT Curncy
1575,fx-forwards,bloomberg,daily,EURPLN4M,TOK,close,EURPLN4M CMPT Curncy
